Date,VH,Team,OpenOU,OpenOver,OpenUnder,CloseOU,CloseOver,CloseUnder,Total,OpenResult,CloseResult
2018-01-31,H,Detroit,5.5,-305,245,5.5,105,-125,3,Under,Under
2018-02-01,H,Ottawa,5.5,185,-215,5.5,-105,-115,3,Under,Under
2018-02-01,H,Boston,5.5,-275,225,5.5,-110,-110,4,Under,Under
2018-02-01,H,NewJersey,5.5,-270,220,5.5,-120,100,7,Over,Over
2018-02-01,H,NYRangers,6,-275,225,6,-120,100,4,Under,Under
2018-02-01,H,Carolina,5.5,-230,190,5.5,105,-125,2,Under,Under
2018-02-01,H,Buffalo,5.5,-320,255,5.5,-105,-115,6,Over,Over
2018-02-01,H,Winnipeg,5.5,-300,240,6,-125,105,5,Under,Under
2018-02-01,H,Nashville,5.5,-230,190,5.5,120,-140,5,Under,Under
2018-02-01,H,Arizona,5.5,190,-230,5.5,-110,-110,5,Under,Under
2018-02-01,H,Edmonton,5.5,-245,205,5.5,-105,-115,7,Over,Over
2018-02-01,H,Calgary,5.5,245,-305,5.5,100,-120,11,Over,Over
2018-02-01,H,Vancouver,5.5,230,-290,5.5,-105,-115,6,Over,Over
2018-02-02,H,Carolina,5.5,-215,185,5.5,110,-130,5,Under,Under
2018-02-02,H,Columbus,5.5,-270,220,5.5,115,-135,4,Under,Under
2018-02-02,H,Pittsburgh,5.5,-205,175,5.5,-115,-105,11,Over,Over
2018-02-02,H,Minnesota,5.5,-215,185,5.5,-110,-110,7,Over,Over
2018-02-03,H,Philadelphia,5.5,-170,150,5.5,100,-120,7,Over,Over
2018-02-03,H,Montreal,5.5,210,-260,5.5,-105,-115,7,Over,Over
2018-02-03,H,Florida,5.5,-230,190,5.5,-110,-110,5,Under,Under
2018-02-03,H,Buffalo,5,175,-205,5,-130,110,1,Under,Under
2018-02-03,H,Winnipeg,5.5,-180,160,5.5,-120,100,3,Under,Under
2018-02-03,H,NYIslanders,6,-265,215,5.5,105,-125,7,Over,Over
2018-02-03,H,Boston,5.5,-275,225,5.5,-105,-115,5,Under,Under
2018-02-03,H,NewJersey,6,240,-300,6,-105,-115,4,Under,Under
2018-02-03,H,Nashville,5.5,-170,150,5.5,-110,-110,7,Over,Over
2018-02-03,H,Dallas,5.5,-235,195,5.5,-110,-110,7,Over,Over
2018-02-03,H,Calgary,5.5,-210,180,5.5,-105,-115,7,Over,Over
2018-02-03,H,Vancouver,5.5,165,-185,5.5,-110,-110,6,Over,Over
2018-02-03,H,LosAngeles,5,-185,165,5.5,-145,125,6,Over,Over
2018-02-04,H,Washington,5.5,-300,245,6,-115,-105,7,Over,Over
2018-02-04,H,Carolina,5.5,-265,218,5.5,110,-130,4,Under,Under
2018-02-04,H,Montreal,5.5,-205,175,5.5,105,-125,5,Under,Under
2018-02-05,H,Toronto,5.5,-255,215,5.5,-110,-110,11,Over,Over
2018-02-05,H,NYIslanders,6,210,-260,6,-105,-115,9,Over,Over
2018-02-05,H,Dallas,6,-150,130,6,104,-124,3,Under,Under
2018-02-05,H,Edmonton,5.5,190,-230,6,-115,-105,8,Over,Over
2018-02-06,H,Buffalo,5.5,220,-270,5.5,100,-120,7,Over,Over
2018-02-06,H,Carolina,5.5,-290,230,5.5,100,-120,3,Under,Under
2018-02-06,H,Columbus,5.5,-245,205,5.5,100,-120,5,Under,Under
2018-02-06,H,Pittsburgh,6,-275,225,6,-110,-110,9,Over,Over
2018-02-06,H,Detroit,5.5,195,-235,5.5,110,-130,5,Under,Under
2018-02-06,H,Ottawa,5.5,200,-240,5.5,-105,-115,8,Over,Over
2018-02-06,H,Florida,5.5,-240,200,5.5,-105,-115,4,Under,Under
2018-02-06,H,St.Louis,5.5,-245,205,5,120,-140,8,Over,Over
2018-02-06,H,Winnipeg,5.5,-145,125,5.5,-115,-105,7,Over,Over
2018-02-06,H,Chicago,5.5,-315,250,6,-110,-110,5,Under,Under
2018-02-06,H,Colorado,5.5,250,-315,5.5,-105,-115,4,Under,Under
2018-02-07,H,Toronto,5.5,-290,230,5.5,-115,-105,5,Under,Under
2018-02-07,H,NYRangers,5.5,190,-230,5.5,-120,100,7,Over,Over
2018-02-07,H,LosAngeles,5.5,-275,225,5.5,105,-125,7,Over,Over
2018-02-08,H,NewJersey,5.5,215,-270,6,-115,-105,5,Under,Under
2018-02-08,H,Philadelphia,5.5,-215,185,5.5,100,-120,8,Over,Over
2018-02-08,H,Buffalo,6,240,-300,6,-110,-110,7,Over,Over
2018-02-08,H,TampaBay,5.5,-117,-103,6,-130,110,7,Over,Over
2018-02-08,H,Ottawa,5.5,185,-215,5.5,105,-125,7,Over,Over
2018-02-08,H,St.Louis,5.5,-165,145,5.5,110,-130,7,Over,Over
2018-02-08,H,Minnesota,5.5,-145,125,5.5,105,-125,7,Over,Over
2018-02-08,H,Chicago,5.5,250,-310,6,-130,110,6,Over,Push
2018-02-08,H,SanJose,5.5,-290,230,5.5,-110,-110,8,Over,Over
2018-02-09,H,NYRangers,5.5,205,-245,6,-110,-110,7,Over,Over
2018-02-09,H,Washington,5.5,-265,215,5.5,110,-130,6,Over,Over
2018-02-09,H,NYIslanders,6,-295,235,6,-110,-110,13,Over,Over
2018-02-09,H,Carolina,5.5,-150,130,5.5,100,-120,5,Under,Under
2018-02-09,H,Florida,5.5,-320,255,5.5,100,-120,4,Under,Under
2018-02-09,H,Winnipeg,5.5,-210,180,5.5,-105,-115,7,Over,Over
2018-02-09,H,Dallas,6,-305,245,6,-110,-110,7,Over,Over
2018-02-09,H,Anaheim,5.5,-215,185,5.5,-105,-115,5,Under,Under
2018-02-10,H,TampaBay,5.5,-135,115,5.5,-110,-110,7,Over,Over
2018-02-10,H,Montreal,5.5,210,-260,5.5,100,-120,5,Under,Under
2018-02-10,H,Columbus,5.5,-260,210,5.5,-110,-110,7,Over,Over
2018-02-10,H,Boston,5.5,105,-125,5.5,-105,-115,6,Over,Over
2018-02-10,H,Toronto,6,-110,-110,6,-110,-110,9,Over,Over
2018-02-10,H,Arizona,5.5,213,-263,5.5,-110,-110,7,Over,Over
2018-02-10,H,Carolina,5.5,-205,175,5.5,-110,-110,4,Under,Under
2018-02-10,H,Minnesota,5.5,-240,200,5.5,-105,-115,3,Under,Under
2018-02-10,H,SanJose,5.5,-200,170,5.5,-110,-110,10,Over,Over
2018-02-11,H,Washington,5.5,-185,165,5.5,105,-125,9,Over,Over
2018-02-11,H,St.Louis,5.5,-315,250,5.5,-115,-105,5,Under,Under
2018-02-11,H,Winnipeg,6,-139,119,6,-110,-110,4,Under,Under
2018-02-11,H,Dallas,5.5,-135,115,5.5,-115,-105,6,Over,Over
2018-02-11,H,Buffalo,5.5,245,-300,5.5,-105,-115,9,Over,Over
2018-02-11,H,NewJersey,5.5,185,-215,5.5,-125,105,8,Over,Over
2018-02-11,H,NYIslanders,6,230,-290,6,-110,-110,5,Under,Under
2018-02-11,H,Anaheim,5.5,-205,175,5.5,105,-125,5,Under,Under
2018-02-11,H,Vegas,6,-160,141,6,-110,-110,5,Under,Under
2018-02-12,H,Toronto,6,-290,230,6,-110,-110,7,Over,Over
2018-02-12,H,Arizona,5.5,200,-240,5.5,-110,-110,7,Over,Over
2018-02-12,H,Edmonton,5.5,-245,205,6,-105,-115,12,Over,Over
2018-02-13,H,Boston,5.5,-180,160,5.5,-110,-110,7,Over,Over
2018-02-13,H,Carolina,5.5,-245,205,5.5,110,-130,10,Over,Over
2018-02-13,H,Buffalo,5.5,170,-200,6,-120,100,8,Over,Over
2018-02-13,H,NYIslanders,6,215,-265,6,-110,-110,5,Under,Under
2018-02-13,H,Philadelphia,5.5,-230,190,5.5,-110,-110,9,Over,Over
2018-02-13,H,Pittsburgh,6,-135,115,6,-110,-110,9,Over,Over
2018-02-13,H,Detroit,5.5,220,-270,5.5,100,-120,3,Under,Under
2018-02-13,H,Winnipeg,5.5,-240,200,5.5,-115,-105,7,Over,Over
2018-02-13,H,Minnesota,5.5,-160,140,5.5,-110,-110,5,Under,Under
2018-02-13,H,Nashville,5.5,-245,205,5.5,110,-130,7,Over,Over
2018-02-13,H,Vegas,6,-150,130,6,-105,-115,7,Over,Over
2018-02-13,H,SanJose,5.5,-150,130,5.5,-110,-110,3,Under,Under
2018-02-14,H,Toronto,5.5,-200,170,6,-120,100,9,Over,Over
2018-02-14,H,Colorado,5.5,-265,215,5.5,-105,-115,2,Under,Under
2018-02-14,H,Vancouver,5.5,245,-305,5.5,-110,-110,7,Over,Over
2018-02-15,H,Pittsburgh,5.5,-200,170,5.5,-115,-105,4,Under,Under
2018-02-15,H,NewJersey,5.5,230,-290,5.5,-110,-110,7,Over,Over
2018-02-15,H,NYIslanders,6.5,-215,185,6.5,-105,-115,3,Under,Under
2018-02-15,H,Ottawa,5.5,-260,210,5.5,100,-120,5,Under,Under
2018-02-15,H,TampaBay,5.5,-145,125,6,-125,105,5,Under,Under
2018-02-15,H,Minnesota,5.5,-230,190,5.5,-110,-110,7,Over,Over
2018-02-15,H,Nashville,5.5,-205,175,5.5,-115,-105,7,Over,Over
2018-02-15,H,Chicago,5.5,240,-300,5.5,-110,-110,5,Under,Under
2018-02-15,H,Arizona,5.5,250,-315,5.5,105,-125,7,Over,Over
2018-02-15,H,Vegas,6.5,-170,150,6.5,-105,-115,5,Under,Under
2018-02-15,H,SanJose,5.5,-150,130,5.5,-110,-110,5,Under,Under
2018-02-16,H,Columbus,5.5,-230,190,5.5,-110,-110,3,Under,Under
2018-02-16,H,Carolina,6.5,-170,150,6.5,-105,-115,3,Under,Under
2018-02-16,H,Winnipeg,5.5,-150,130,5.5,-110,-110,7,Over,Over
2018-02-16,H,Dallas,5.5,-260,210,5.5,-110,-110,3,Under,Under
2018-02-17,H,Buffalo,5.5,210,-260,5,100,-120,6,Over,Over
2018-02-17,H,Minnesota,5.5,-260,210,5.5,105,-125,5,Under,Under
2018-02-17,H,Ottawa,5.5,-275,225,5.5,-110,-110,9,Over,Over
2018-02-17,H,Arizona,5.5,235,-295,5.5,-120,100,1,Under,Under
2018-02-17,H,TampaBay,6,-150,130,6,-110,-110,7,Over,Over
2018-02-17,H,Vegas,5.5,-118,-102,6,-130,110,9,Over,Over
2018-02-17,H,Pittsburgh,6,-245,205,6,-130,110,8,Over,Over
2018-02-17,H,Nashville,5.5,-164,144,5.5,-110,-110,4,Under,Under
2018-02-17,H,Chicago,5.5,242,-301,6,-110,-110,8,Over,Over
2018-02-17,H,Vancouver,5.5,150,-170,5.5,-110,-110,7,Over,Over
2018-02-17,H,Calgary,5.5,-265,215,6,-125,105,9,Over,Over
2018-02-18,H,NYRangers,6,190,-230,6,100,-120,11,Over,Over
2018-02-18,H,Colorado,6,-240,200,6,-110,-110,6,Push,Push
2018-02-18,H,Carolina,6,-193,171,6,-110,-110,5,Under,Under
2018-02-18,H,Columbus,6,-240,200,6,100,-120,7,Over,Over
2018-02-18,H,Detroit,6,205,-245,6,110,-130,5,Under,Under
2018-02-18,H,Winnipeg,6,-155,135,6,-110,-110,9,Over,Over
2018-02-18,H,SanJose,5.5,-305,245,5.5,-105,-115,7,Over,Over
2018-02-19,H,NYIslanders,6,220,-270,6,-110,-110,8,Over,Over
2018-02-19,H,Buffalo,5.5,180,-210,5.5,-120,100,5,Under,Under
2018-02-19,H,Calgary,5.5,210,-260,6,-125,105,3,Under,Under
2018-02-19,H,Nashville,5.5,-131,111,6,-119,-101,7,Over,Over
2018-02-19,H,Chicago,5.5,-255,215,5.5,-101,-119,4,Under,Under
2018-02-19,H,Vegas,5.5,-230,190,5.5,-120,100,2,Under,Under
2018-02-20,H,Philadelphia,5.5,-235,195,5.5,-120,100,5,Under,Under
2018-02-20,H,Toronto,6,-210,180,6,-130,110,1,Under,Under
2018-02-20,H,Washington,5.5,210,-260,6,-115,-105,6,Over,Push
2018-02-20,H,NewJersey,5.5,237,-295,6,-120,100,3,Under,Under
2018-02-20,H,Detroit,5.5,215,-265,5.5,-110,-110,5,Under,Under
2018-02-20,H,Winnipeg,5.5,-154,134,5.5,-120,100,7,Over,Over
2018-02-20,H,St.Louis,5,-214,184,5,-120,100,5,Push,Push
2018-02-20,H,Edmonton,6,215,-265,6,-110,-110,5,Under,Under
2018-02-20,H,Vancouver,6,-275,225,6,100,-120,9,Over,Over
2018-02-21,H,Chicago,6,-195,166,6,-115,-105,5,Under,Under
2018-02-21,H,Anaheim,5.5,-290,230,5.5,-110,-110,2,Under,Under
2018-02-21,H,Vegas,6,-200,170,6,110,-130,10,Over,Over
2018-02-22,H,NewJersey,6,235,-295,6,100,-120,6,Push,Push
2018-02-22,H,Toronto,6.5,-146,126,6.5,-120,100,7,Over,Over
2018-02-22,H,Philadelphia,5.5,-300,240,5.5,-115,-105,3,Under,Under
2018-02-22,H,Ottawa,6,165,-185,6,-120,100,7,Over,Over
2018-02-22,H,Montreal,6,-200,170,6,-105,-115,4,Under,Under
2018-02-22,H,Detroit,5.5,-230,190,5,-105,-115,5,Under,Push
2018-02-22,H,Florida,6,-295,235,6,-110,-110,5,Under,Under
2018-02-22,H,Nashville,5.5,-210,180,5.5,100,-120,8,Over,Over
2018-02-22,H,Arizona,5.5,-290,230,5.5,-120,100,7,Over,Over
2018-02-22,H,Edmonton,6,-240,200,6,-110,-110,5,Under,Under
2018-02-22,H,LosAngeles,5.5,-290,230,5,-105,-115,2,Under,Under
2018-02-23,H,NYRangers,5.5,170,-200,6,-120,100,5,Under,Under
2018-02-23,H,Carolina,5.5,220,-270,5.5,-110,-110,7,Over,Over
2018-02-23,H,St.Louis,5.5,-275,225,5.5,-105,-115,4,Under,Under
2018-02-23,H,Chicago,5.5,-275,225,5.5,-110,-110,4,Under,Under
2018-02-23,H,Vegas,6,-120,100,6,-110,-110,9,Over,Over
2018-02-24,H,Ottawa,5.5,205,-245,5.5,-110,-110,8,Over,Over
2018-02-24,H,Calgary,6,-215,185,6,-110,-110,6,Push,Push
2018-02-24,H,Dallas,5.5,-245,205,5.5,-125,105,8,Over,Over
2018-02-24,H,Montreal,6,155,-175,6,-105,-115,7,Over,Over
2018-02-24,H,Columbus,5.5,-200,170,5.5,100,-120,5,Under,Under
2018-02-24,H,Florida,6,215,-265,6,-120,100,11,Over,Over
2018-02-24,H,NewJersey,6.5,-265,215,6.5,-110,-110,3,Under,Under
2018-02-24,H,Detroit,5.5,-315,250,5.5,-105,-115,4,Under,Under
2018-02-24,H,Washington,5.5,-155,135,5.5,-110,-110,6,Over,Over
2018-02-24,H,Toronto,5.5,230,-290,5.5,-115,-105,7,Over,Over
2018-02-24,H,Arizona,5.5,180,-210,5.5,100,-120,2,Under,Under
2018-02-24,H,LosAngeles,5.5,-215,185,5.5,-110,-110,7,Over,Over
2018-02-25,H,Buffalo,5.5,115,-135,5.5,-119,-101,5,Under,Under
2018-02-25,H,Nashville,5.5,-236,197,5.5,105,-125,4,Under,Under
2018-02-25,H,NYRangers,5.5,-265,215,5.5,-130,110,5,Under,Under
2018-02-25,H,Anaheim,5.5,-185,165,5.5,-115,-105,11,Over,Over
2018-02-25,H,Minnesota,5.5,-205,172,5.5,100,-120,5,Under,Under
2018-02-25,H,Arizona,5.5,-315,250,5.5,-125,105,4,Under,Under
2018-02-26,H,Columbus,5.5,-270,220,5.5,100,-120,6,Over,Over
2018-02-26,H,TampaBay,6,-210,180,6,-110,-110,7,Over,Over
2018-02-26,H,Montreal,5.5,215,-265,6,-125,105,1,Under,Under
2018-02-26,H,Colorado,6,-206,176,6,-110,-110,4,Under,Under
2018-02-26,H,LosAngeles,5.5,245,-305,5.5,-110,-110,5,Under,Under
2018-02-27,H,Pittsburgh,6.5,-165,145,6.5,-105,-115,5,Under,Under
2018-02-27,H,Washington,6,-200,170,6,-105,-115,5,Under,Under
2018-02-27,H,Boston,5.5,-180,160,5.5,-110,-110,7,Over,Over
2018-02-27,H,Florida,6,-260,210,6,-115,-105,5,Under,Under
2018-02-27,H,Winnipeg,5.5,-265,215,5.5,-120,100,11,Over,Over
2018-02-27,H,Minnesota,5,-235,195,5,-140,120,11,Over,Over
2018-02-27,H,Dallas,6,-210,180,6,-110,-110,2,Under,Under
2018-02-27,H,Vegas,6,-200,170,5.5,105,-125,5,Under,Under
2018-02-27,H,SanJose,5.5,-230,190,5.5,-110,-110,7,Over,Over
2018-02-28,H,TampaBay,5.5,-115,-105,5.5,-135,115,3,Under,Under
2018-02-28,H,Montreal,6,-270,220,6,-130,110,4,Under,Under
2018-02-28,H,St.Louis,5,-225,185,5,-140,120,3,Under,Under
2018-02-28,H,Colorado,6,-305,245,6,-110,-110,7,Over,Over
2018-02-28,H,Vancouver,6,-260,210,6,100,-120,11,Over,Over
2018-03-01,H,Boston,6,-290,230,6,100,-120,12,Over,Over
2018-03-01,H,Philadelphia,5.5,-260,210,5.5,-105,-115,5,Under,Under
2018-03-01,H,Florida,6,-270,220,6,-125,105,5,Under,Under
2018-03-01,H,Dallas,6,-205,175,6,-105,-115,9,Over,Over
2018-03-01,H,Edmonton,6,185,-215,6,-110,-110,6,Push,Push
2018-03-01,H,Arizona,5.5,180,-210,5.5,115,-135,8,Over,Over
2018-03-01,H,SanJose,5.5,-205,175,5.5,-110,-110,9,Over,Over
2018-03-01,H,LosAngeles,5,-210,180,5.5,-140,120,7,Over,Over
2018-03-02,H,NYIslanders,6,-260,210,6,-110,-110,9,Over,Over
2018-03-02,H,Florida,6,-165,145,5.5,-105,-115,5,Under,Under
2018-03-02,H,Carolina,6,-240,200,6,-105,-115,4,Under,Under
2018-03-02,H,Winnipeg,5.5,-149,129,5.5,-125,105,7,Over,Over
2018-03-02,H,Calgary,6,-160,140,6,-120,100,4,Under,Under
2018-03-02,H,Colorado,5.5,245,-305,6,-120,100,8,Over,Over
2018-03-02,H,Vegas,6,-119,-101,6.5,-120,100,9,Over,Over
2018-03-02,H,Vancouver,6,180,-210,6,-110,-110,7,Over,Over
2018-03-02,H,Anaheim,5.5,-235,195,5.5,110,-130,6,Over,Over
2018-03-03,H,TampaBay,5.5,-170,150,6,-120,100,13,Over,Over
2018-03-03,H,Dallas,5.5,-230,190,5.5,-105,-115,5,Under,Under
2018-03-03,H,LosAngeles,5.5,-185,165,5.5,-105,-115,8,Over,Over
2018-03-03,H,Pittsburgh,6,-125,105,6.5,-125,105,5,Under,Under
2018-03-03,H,Boston,5.5,-120,100,5.5,-110,-110,3,Under,Under
2018-03-03,H,Washington,6,-305,245,6,-105,-115,7,Over,Over
2018-03-03,H,Arizona,5.5,-260,210,5.5,-110,-110,3,Under,Under
2018-03-03,H,Edmonton,6.5,-170,150,6,-110,-110,5,Under,Under
2018-03-04,H,Florida,6,-235,195,6,-105,-115,5,Under,Under
2018-03-04,H,Colorado,6,205,-245,6,-110,-110,7,Over,Over
2018-03-04,H,Anaheim,5.5,-175,155,5.5,100,-120,9,Over,Over
2018-03-04,H,NewJersey,6,240,-300,6,-110,-110,5,Under,Under
2018-03-04,H,Carolina,5.5,230,-290,5.5,-125,105,5,Under,Under
2018-03-04,H,Minnesota,5.5,-170,150,5.5,-110,-110,5,Under,Under
2018-03-04,H,SanJose,5.5,-215,185,5.5,100,-120,6,Over,Over
2018-03-05,H,Pittsburgh,6.5,-175,155,6.5,-105,-115,7,Over,Over
2018-03-05,H,Buffalo,5.5,160,-180,5.5,-125,105,8,Over,Over
2018-03-05,H,Dallas,6,-150,130,6,-110,-110,5,Under,Under
2018-03-05,H,Edmonton,5.5,-207,172,5.5,-115,-105,7,Over,Over
2018-03-05,H,Vancouver,6,-275,225,6,-130,110,7,Over,Over
2018-03-06,H,NewJersey,5.5,-200,170,5.5,-120,100,10,Over,Over
2018-03-06,H,NYRangers,6,185,-215,6,-120,100,3,Under,Under
2018-03-06,H,Boston,5.5,-140,120,5.5,100,-120,11,Over,Over
2018-03-06,H,Columbus,6,230,-290,6,105,-125,5,Under,Under
2018-03-06,H,TampaBay,6,-180,160,6,-120,100,9,Over,Over
2018-03-06,H,Minnesota,5.5,-214,184,5.5,-105,-115,8,Over,Over
2018-03-06,H,Nashville,5.5,-175,155,5.5,-120,100,2,Under,Under
2018-03-06,H,Chicago,6,-253,205,6,100,-120,3,Under,Under
2018-03-06,H,Anaheim,5.5,-230,190,5.5,-110,-110,4,Under,Under
2018-03-07,H,Buffalo,5.5,175,-205,5.5,-125,105,6,Over,Over
2018-03-07,H,Philadelphia,6,-312,249,6,-120,100,7,Over,Over
2018-03-07,H,Vancouver,5.5,-245,205,5.5,-120,100,3,Under,Under
2018-03-08,H,Columbus,5.5,-240,200,5.5,-125,105,9,Over,Over
2018-03-08,H,Boston,5.5,-165,145,5.5,-125,105,5,Under,Under
2018-03-08,H,NewJersey,5.5,250,-315,5.5,-120,100,5,Under,Under
2018-03-08,H,Ottawa,5.5,-179,159,5.5,-110,-110,7,Over,Over
2018-03-08,H,TampaBay,6,-125,105,6,-125,105,8,Over,Over
2018-03-08,H,Florida,6,-165,145,6,-105,-115,5,Under,Under
2018-03-08,H,Detroit,6,195,-235,5.5,105,-125,4,Under,Under
2018-03-08,H,Nashville,5.5,-245,205,5.5,110,-130,6,Over,Over
2018-03-08,H,Chicago,5.5,-290,230,5.5,-120,100,5,Under,Under
2018-03-08,H,Edmonton,6.5,-235,195,6.5,-110,-110,3,Under,Under
2018-03-08,H,LosAngeles,5.5,-260,210,5.5,105,-125,4,Under,Under
2018-03-08,H,SanJose,5.5,-245,205,5.5,100,-120,2,Under,Under
2018-03-09,H,Columbus,5.5,-155,135,5.5,-110,-110,5,Under,Under
2018-03-09,H,Ottawa,5.5,185,-215,5.5,-115,-105,3,Under,Under
2018-03-09,H,Dallas,5.5,-210,180,5.5,110,-130,3,Under,Under
2018-03-09,H,Vancouver,5.5,174,-204,5.5,-110,-110,7,Over,Over
2018-03-10,H,Boston,5.5,-155,135,5.5,-130,110,11,Over,Over
2018-03-10,H,Philadelphia,6,240,-300,6,-105,-115,3,Under,Under
2018-03-10,H,TampaBay,6,-135,115,6,-130,110,5,Under,Under
2018-03-10,H,Buffalo,5.5,140,-160,5.5,-115,-105,3,Under,Under
2018-03-10,H,Colorado,5.5,-200,170,5.5,-115,-105,7,Over,Over
2018-03-10,H,SanJose,5.5,-240,200,5.5,-110,-110,2,Under,Under
2018-03-10,H,LosAngeles,5,-200,170,5,-110,-110,9,Over,Over
2018-03-10,H,Florida,6.5,-150,130,6.5,-105,-115,7,Over,Over
2018-03-10,H,Toronto,6.5,240,-300,6.5,-105,-115,7,Over,Over
2018-03-10,H,Nashville,5.5,-175,155,5.5,-115,-105,5,Under,Under
2018-03-10,H,Edmonton,6,240,-300,5.5,100,-120,5,Under,Under
2018-03-11,H,Chicago,6,210,-260,5.5,-105,-115,4,Under,Under
2018-03-11,H,Calgary,6.5,-165,145,6.5,-105,-115,7,Over,Over
2018-03-11,H,Pittsburgh,6,-235,195,6,-110,-110,4,Under,Under
2018-03-11,H,Arizona,5.5,-245,205,5.5,-110,-110,1,Under,Under
2018-03-12,H,Columbus,5.5,-154,134,5.5,100,-120,7,Over,Over
2018-03-12,H,NYRangers,6,200,-240,6,100,-120,9,Over,Over
2018-03-12,H,Washington,5.5,-275,225,6,-120,100,5,Under,Under
2018-03-12,H,Philadelphia,6,244,-303,5.5,100,-120,5,Under,Under
2018-03-12,H,Florida,6,-145,126,6,-115,-105,8,Over,Over
2018-03-12,H,Anaheim,5,-225,193,5,-130,110,6,Over,Over
2018-03-12,H,SanJose,5.5,-150,130,5.5,105,-125,8,Over,Over
2018-03-12,H,LosAngeles,5.5,-115,-105,5.5,110,-130,3,Under,Under
2018-03-13,H,Carolina,5.5,210,-260,5.5,-105,-115,10,Over,Over
2018-03-13,H,TampaBay,6,100,-120,6,-120,100,11,Over,Over
2018-03-13,H,Montreal,5.5,160,-180,5.5,-119,-101,6,Over,Over
2018-03-13,H,Nashville,6,-165,145,5.5,105,-125,4,Under,Under
2018-03-13,H,Minnesota,6,-174,154,6,105,-125,6,Push,Push
2018-03-13,H,Calgary,6,-215,185,6,-110,-110,1,Under,Under
2018-03-13,H,Arizona,5.5,220,-270,5.5,110,-130,7,Over,Over
2018-03-14,H,Toronto,5.5,-210,180,5.5,-110,-110,11,Over,Over
2018-03-14,H,NYRangers,6,145,-165,6,-110,-110,7,Over,Over
2018-03-14,H,Edmonton,5.5,170,-200,5.5,-110,-110,7,Over,Over
2018-03-14,H,Anaheim,5.5,-120,101,5.5,105,-125,3,Under,Under
2018-03-14,H,Vegas,5.5,-181,161,5.5,-115,-105,11,Over,Over
2018-03-15,H,Philadelphia,5.5,-290,230,5.5,105,-125,8,Over,Over
2018-03-15,H,Buffalo,5.5,200,-240,5.5,-115,-105,7,Over,Over
2018-03-15,H,NYIslanders,6,200,-240,6,-120,100,10,Over,Over
2018-03-15,H,Florida,5.5,255,-320,5.5,-130,110,3,Under,Under
2018-03-15,H,Montreal,6,170,-200,6,-115,-105,8,Over,Over
2018-03-15,H,Winnipeg,6,-177,157,6,-105,-115,8,Over,Over
2018-03-15,H,St.Louis,5.5,-210,180,5.5,-110,-110,5,Under,Under
2018-03-15,H,Arizona,5.5,160,-180,5.5,100,-120,5,Under,Under
2018-03-15,H,LosAngeles,5.5,-143,123,5.5,-110,-110,5,Under,Under
2018-03-16,H,Washington,6,-160,140,6,-110,-110,9,Over,Over
2018-03-16,H,Ottawa,6,190,-230,5.5,-105,-115,5,Under,Under
2018-03-16,H,Calgary,5.5,-260,210,5.5,-110,-110,11,Over,Over
2018-03-16,H,Colorado,5.5,210,-260,5.5,-115,-105,6,Over,Over
2018-03-16,H,Anaheim,5.5,-135,115,5.5,115,-135,6,Over,Over
2018-03-16,H,Vegas,5.5,-200,170,5.5,-115,-105,6,Over,Over
2018-03-17,H,Buffalo,5.5,225,-275,5.5,-110,-110,8,Over,Over
2018-03-17,H,Florida,6,-183,163,6,-105,-115,6,Push,Push
2018-03-17,H,LosAngeles,5.5,-232,191,5.5,110,-130,3,Under,Under
2018-03-17,H,Carolina,5.5,-240,200,5.5,-115,-105,6,Over,Over
2018-03-17,H,TampaBay,6,-210,180,6,-110,-110,3,Under,Under
2018-03-17,H,Columbus,5.5,-135,115,5.5,-115,-105,3,Under,Under
2018-03-17,H,Toronto,6,-153,133,6,100,-120,4,Under,Under
2018-03-17,H,St.Louis,5.5,-149,129,5.5,-115,-105,7,Over,Over
2018-03-17,H,Arizona,5.5,205,-245,5.5,110,-130,4,Under,Under
2018-03-17,H,Vancouver,5.5,159,-179,5.5,120,-140,8,Over,Over
2018-03-18,H,Colorado,6,-155,135,6,105,-125,6,Push,Push
2018-03-18,H,Vegas,6,-215,185,6,100,-120,4,Under,Under
2018-03-18,H,TampaBay,6,-145,125,6.5,-120,100,4,Under,Under
2018-03-18,H,Philadelphia,5.5,-290,230,5.5,-115,-105,9,Over,Over
2018-03-18,H,NYIslanders,6.5,-320,255,6.5,100,-120,7,Over,Over
2018-03-18,H,Chicago,5.5,260,-325,5.5,100,-120,9,Over,Over
2018-03-18,H,Winnipeg,6,-210,180,5.5,100,-120,6,Push,Over
2018-03-18,H,Anaheim,5.5,-205,175,5.5,110,-130,6,Over,Over
2018-03-19,H,Boston,5.5,-211,181,5.5,100,-120,9,Over,Over
2018-03-19,H,Buffalo,5.5,110,-130,6,-130,110,4,Under,Under
2018-03-19,H,Montreal,6,183,-213,6,-105,-115,2,Under,Under
2018-03-19,H,Minnesota,5,-266,215,5.5,-140,120,7,Over,Over
2018-03-19,H,Arizona,5.5,225,-275,5.5,100,-120,7,Over,Over
2018-03-20,H,Washington,5.5,-260,210,5.5,-130,110,7,Over,Over
2018-03-20,H,NYRangers,5.5,200,-240,5.5,-120,100,8,Over,Over
2018-03-20,H,Carolina,5.5,-200,170,5.5,-115,-105,10,Over,Over
2018-03-20,H,NYIslanders,6.5,140,-160,6.5,105,-125,5,Under,Under
